HAUS,ANLAGE,ABLEINH,TOUR,ME_MA_ID,CITY1,CITY2,HOUSE_NUM1,POST_CODE1,EQUNR,ENTSCHEIDUNG,REGEL
"zzSAU+VSjiWJsQXKyPdVVR+Yy/xjMCNGNRWmqou","YVkBbNZk/mcYxoPCUDZvaZcVyyhYsZtokDXNSkL","J09B4011","J09B_L","zXRKMlFYSSRxRT/LeWCyUXpvuUTMQHIIrIygRlQ","Lüdenscheid",,"62","58507","hOFZzUNRqKQIFtnMlzXsJKNrfsAsPSMFiWnUTMn","KSA","Standard nach Anzahl Stromzähler"
"pkZTiwEISVBrgFqNUik+wOLCNPlTTHRJQXpyjkA","zcWXWQWLWIIffnMApFxHsXRutao/QGbJAcSEzbq","J09B6202","J09B","qMTgOJMtYVdoQTVQ/dzxgQXUUZTeydZvxPqbQAv","Plettenberg","Plettenberg I","22","58840","MyQXnTQUkWARnBZiTr/CVvTNRJDTvijzntUUT+F","EVU","Standard nach Anzahl Stromzähler"
"XIihWWHCKUriwvWZYJOUKkZUVVWcFraBNvkfVKT","CYQKIZceLKejrOUXAXgcnQXXuWXMinsGoxYqRvZ","J09B6203","J09B","GmHXaEXVwqIRJnYTVHQG/XqRWS+BxJIMZLKZSQD","Plettenberg","Plettenberg I","17","58840","VnYSBaZpAFZULdcXGoVc/wU+HRWZZBSkWchvuiD","KSA","Standard nach Anzahl Stromzähler"
"/GVxkmhQU+oUlHIU+BwfqUUmYJWiRXHqYBcBQRC","LBIn/lRRbvbVlBzSxlUWfEOVMpgOLFZuTt/UvEV","J09B5434","J09B","KPVcpBYfKfisJZUlRywvuQHRkpVUNiVMEcJdzSg","Halver","Buschhausen","5","58553","uLWQGOEQdyqcWCtJswAgvwuzJIAiFTQWvwOIdPz","KSA","Standard nach Anzahl Stromzähler"
"RWWmrEDyRUWXpwHqWnVTBwltORhRpFsRkpw+N/w","slmjoFPYSOGdXbDjuyiOptHejjVYcBdALCuweut","J09B1521","J09B_J","xkBPJKuCHShvQPkPA+tejQo/FpzBIWNNZnVjDVI","Hagen","Ischeland","12","58097","h/qrqOgjiIOTHMVFGqgcGZYhEsvhqPRbMzImIQb","EVU","Standard nach Anzahl Stromzähler"
"FXZXcHVhsIOQHrEJpKjsHivDZvJQQuTGUsuayNV","CMAQUaZXSmEsFRAmWBqUW+kTMqkuVKvSScAfRJL","J09B4011","J09B_L","GLaJVVYqJJdcZZfgHxFGTYlVVnaVIISeU+GFUpQ","Lüdenscheid","Dünnebrett","187","58513","VWgWwSQObSPnWYpzmCSxUA+bPnUUoVwXaOgxlpB","EVU","Standard nach Anzahl Stromzähler"
"iRYzXBrNUBLZTXRskpvaYFqaDlQo/CkymoQSiOM","/xZAoisFO/YYAFSVJOGnrU+sqoCVPXZnBQeTuGO","J09B5431","J09B","rxaUdHcYhXdTxWjiXzXRkFXavbdbZkLwci/e+DE","Halver","Buschhausen","7","58553","sWVtKXTvQWVYdtdsO+zCQwUIFUxZIxrLGJS+vFB","EVU","Standard nach Anzahl Stromzähler"
"IZYwxUWpUBdVwVSTUYgXpuSitXMJAQlACTzXeo/","BDRd/gDvVQQmTYBNSyWtguVcNJrqqhMQvrrTVkZ","J09B5433","J09B","gPcrUWNGZGn+MWWjLqW/RelRbSvVXwYCZWaBpQl","Halver","Buschhausen","6","58553","WBlIFvvTiXgkh/fcWWTpSBVyVQFgzhRkfhMq/XE","EVU","Standard nach Anzahl Stromzähler"
"PXfQgVQzrPnwLVqKiENYDjZkuPaXVTmABJAySTL","AESQvMRmugGECkRktWWaRVnlNUaMhqFSmHZiVOu","J09B4011","J09B_L","EVxKYyRUseCyZfS/PTQQZAlICBGBsbdzPbPjxtH","Lüdenscheid","Dünnebrett","181","58513","oiQWPZMFTOXBuAJfLGGDDEOcERkwptdIJwX+xsx","KSA","Standard nach Anzahl Stromzähler"
"slBNlUfseU+rGzVxLNCQtaaQTIBalBZXQWKzzjw","XGXwNEPT+fPgzJnAXkQMag+gdgrBzUaLUEDdRvS","J09B1612","J09B_J","uONRPIzFRZcyjTetBnWylZjgWWubTQxDFGTVfcu","Hagen","Boele","17","58099","oUpFsNGdK+yZXHDGARAzWrSmaNkxUhsELEcCZNq","EVU","Standard nach Anzahl Stromzähler"
"nResKOjuTaeWXYStkIxJUxDYnHeXqZq+LSfaLcd","OUCAeXUcxS/YJjNzBhQgQRZzycURVgHjMYGeLUd","J09B4011","J09B_L","kTNNQpRUAZEQKbE/rHPXQcgXwSZRnVWOUVlJhhR","Lüdenscheid",,"8","58507","YlMSolWPxqUQrAlowLMlkKhqQuZbmSPjVRh/TcU","KSA","Standard nach Anzahl Stromzähler"
"MliguSRzTQSuKwDuYnneyUQMQdugmAULfzouqZI","MSoYqPIzTUbYQvSRfjJXOTdFhYC+sXzXYRGmjGJ","J09B4011","J09B_L","fFEaCEMAHSWVwoyYQAjTPXURxYdmZyjsvEfrSJY","Lüdenscheid",,"14","58507","fynBRTRGBRDdVe+VrcZnSATDTqlMCArvHgYKMQB","KSA","Standard nach Anzahl Stromzähler"
"rnrjQLggsYIOizuWvUxIv/qIqGWaezCIWTHPZEG","THgITqYR/zqMzuEFqRmMqKlFrFucTYlZiTOijs+","J09B1701","J09B_J","vzWrTYfApctAKdQFZ+YPJPkIaaVpGVWKSqZVrEH","Hagen","Vorhalle","39","58089","zATorRvgLCcpozBHXW/SLzeLjeiawTWjxRI/ORD","KSA","Standard nach Anzahl Stromzähler"
"njTFmDsXWBNMZpkAFNmyJWbUyPCLWhWSgXR/YUZ","BcxBDXoRglOYFdZRmiSVUGVnWVrtvWQqRRISn+V","J09B4011","J09B_L","Rn/vrYMmZbtThzCukGseZHJJMVsXXQGdywYXVsE","Lüdenscheid",,"12","58507","HwWsUqWfKEPjOSQUFfOagEzRzaVZQNHkOPmMBdU","KSA","Standard nach Anzahl Stromzähler"
"IeauNTeEmPVgpDEewAWoZObUIDMcoYBYQcoToRf","UXccKuyVMbwWCZcYuRMXRtyYWooreJRSoQRZKKr","J09B1612","J09B_J","SxgwYUGRuCcWiNHfcmUYcWxjxl/tYpYhYnWlexZ","Hagen","Boele","42","58099","XXSqCjX/XxZmORVJXJmsGv/qovAHFxWIxVkPQyl","EVU","Standard nach Anzahl Stromzähler"
"cESEfYUD/fT+/BqNLYZDxSrLrWeZXEHqYaaZSrY","QBRiHSviSFCFlLTrmPDxCOGTgmNzgURDEBhZOSX","J09B6504","J09B","MbHp/YlDNxShYAfzUU+HdC+bcgQRHWGRUTrxWcC","Meinerzhagen","Meinerzhagen","3","58540","VSpYwtHbTRleSwJtSlVMvdgHVXrzWyMXRGSTnRi","KSA","Standard nach Anzahl Stromzähler"
"gQN/xcCWmOq/aqxIJPWXMyTRO/SNz/jUcnDbnwW","yJmMRRDVOuR+lpRRUTPNOPGMkWPjVlA+bWCWVCU","J09B1701","J09B_J","UGMU+YRdvPULaLF/qNrXShZDcVlXm+UQXVjcDXn","Hagen","Vorhalle","2","58089","OQTFBeoYVUwSNCuZszuvT+SDSEQaeYRMSBXySWV","EVU","Standard nach Anzahl Stromzähler"
"QNgScGVLWX+BAXAGyoOscgNRHCRwVZRD+yJuFZZ","XuQYuWQcWJDfbIzgfXaYEsenSPWFTLMMyfgZkAm","J09B1612","J09B_J","xkEYRLWWYXGtTzSxgsXWRxjZFfIk/SAgYlrwtjj","Hagen","Fley","9","58093","Pns/DAtieyeZrXYSEVhSBnXXrKUcAyveXeauqoS","EVU","Standard nach Anzahl Stromzähler"
"HcLXRQgMXRTXCYxiPa+syUQhEfWkBwFIeRgQHYI","USQrgYKRFQHMTbXHJFsUiWhTSXfMcd/Ogz/s+ZM","J09B1612","J09B_J","NLToWviQuQLtkinxUaofYXCm/NIFjiWPPTz+oQT","Hagen","Fley","11","58093","oPXoJr+dRxQNZqWWhBbKl/QzTUpqSi/QFEYrVUT","KSA","Standard nach Anzahl Stromzähler"
"MZvBYHaGYnKUiyViRXQAec+COJPUeU/PdikbdZT","mJ/XZwQbTSgjnccnK/shWLQbtrcgCYMntySFq/f","J09B6206","J09B","mgQRhTvhQMFXErkWFAob/MwSQPUslUdWqrasWGL","Plettenberg","Plettenberg I","16","58840","RC+slvyxVMDPkSZNkGJlKPGZFETGsVMUIYzuw/y","KSA","Standard nach Anzahl Stromzähler"
"wXkFsMMYSOxQgCQuXh+zPZqcFRteTcSQlXDdg/N","JTViniQWThUQADvxSzNJdeIrXZXgrFVz/WvZUYZ","J09B1541","J09B_J","qMZshy/JgIUTTxqGQRUJPTPfkPjQgBchiwLhNEB","Hagen","Altenhagen","1","58097","UXHQH+oWZeExbZtihmuBlslwkfuZqMStelvAVjh","KSA","Standard nach Anzahl Stromzähler"
"eQVXTXxIsFklDoFJhQKJxSIQHcPBPUJqt/rUNLp","TWqiMraZlunyHOWMYkYYbuZTZxAfszLHEUVUNUj","J09B1611","J09B_J","/MQwIwXrtcnD/VSpQAXBRrqQBDPfRS+AvoXEkXz","Hagen","Boele","25","58099","R+Tt+kmoMuVRQeWUQVrmAHnUSFNNwpYWff+KFzR","KSA","Standard nach Anzahl Stromzähler"
"xdJJVViCPWXqKxiSkjZauCvfEDTRUWUa/YtKEkI","QZqPoqDSrCEoygLnuu+SNWMeZXBSC+jusfVtxQG","J09B4011","J09B_L","QcrYBQYwnjyFZzRlQobQTfWnDcQgnacWTnSYuST","Lüdenscheid",,"26","58507","kBAbhtR+FQdqIbQKZzqYkxXiUosAHxXrdWTvYJH","EVU","Standard nach Anzahl Stromzähler"
"xj/qISBTST+EZQvjyNMSNNwWSynqbfPQwcQ+pMy","PaMTAZXIc/GcKBFHoMRJdRzRkQh/wVDBokXYWYy","J09B1612","J09B_J","AwleXOJ/oTBLasGObsrBmhrWGKKejZtzFkVfeWr","Hagen","Boele","46","58099","gnZAKqqbZQemdVWCBioZUimNDhqRmgYJWZ/rnsZ","EVU","Standard nach Anzahl Stromzähler"
"ErBLYsjDnvVks+nEmfvfkvVRUjpJVTlpSYtPmHk","NcLfvNwVSMixvRgDwNlwIVh/anqOtxKAeusdKAE","J09B6505","J09B","'+cywBKpTnVO+VFWRbXkbQOfZyRHgdpDrjfU/QUX","Meinerzhagen","Meinerzhagen","25","58540","FFPqoVSzskRwQrNVUYBLQRkXuUwQZQKgVZpQVTw","EVU","Standard nach Anzahl Stromzähler"
"pUmwgvsSoYkyEHnLuYRAxBgSd+NpjMqFtdScjJP","Lbp/xZMAnAVvhbVrXjdHWioBuQdbmsvjLIqUvAX","J09B6503","J09B","vzesLvszQeWySVluORTTlzmyRvDxZBI+ZrpXyCT","Meinerzhagen","Meinerzhagen","1","58540","DjLVoZEuoxkVSSbWeBWOFaWrNISQieNcAbpZRYA","KSA","Standard nach Anzahl Stromzähler"
"EUdnVQHVMHJgNFVQudd+lNtJYKDJOagYbCEZLVZ","urdFOgQqSaLQBRtftZNpOUXHWoZJWAvwWDBTzTZ","J09B5434","J09B","bdCDBUOSXRajUAWYddmhVHcACDXSHCeRSnzYYyj","Halver","Buschhausen","1","58553","cSGDeqSqpIVSNUIyCQaMJUYWmJpBQMqzZKY/Gm/","EVU","Standard nach Anzahl Stromzähler"
"ZuQwUBWbKIpW+HDRUlUgTAWpCQvRtkOLKJgQn+U","VXGPRKRXuVuLcJOSsZIdG++YYmQZUAEQg/SFrRM","J09B6206","J09B","YKWzcrSDOLsJZjmwZOVAOhMRrQpVhlrAWXdvzRZ","Plettenberg","Plettenberg I","29","58840","nvkvVIRgETUuwYDzWBzjR+VUqftRpTl/RxZMaQC","KSA","Standard nach Anzahl Stromzähler"
"AMDVAWzSXQPXUYxQzZzdVDjXZYP+laDQoGzuvFZ","LgMnQTx+hyErSdxWerMSe+nGhVZEWlpmCtziZTR","J09B1612","J09B_J","QBPSkVIfaAvMuiIWHgqNsGiqSTPswUWjWhHZCIK","Hagen","Fley","9","58093","BqURNRldaSVgcxerSDralXWZuXvFsuJSQ+WMZfN","KSA","Standard nach Anzahl Stromzähler"
"yUy/VBIGD+MjJ+wKYMayqUVhluqRqHdULkUDWaw","NtzvNGOULEvCErLXHXSlcnUoFkhEFHEdvYFAofV","J09B1612","J09B_J","XttERzLmmOeTXsDQvyBLRvfBXEZpeOLjQUslyys","Hagen","Boele","69","58099","VShcBlTdYShyphHtDK/MZQgScgIlcjrhuitVbUU","EVU","Standard nach Anzahl Stromzähler"
"XkBqWhePXWFiuPRFkTXoBmAGdRTSSpSQPQtzTAH","UXzJLOVZgLpzdfcvSRoPURIJJPckRYYwGaMYWFP","J09B1612","J09B_J","ZSOikRsZStjCCPXfYw+UUQXyzWgNVlulXYNDiIz","Hagen","Fley","2","58093","yZbIxUHPWeXWDDcWctQSdXoOcUYhuNyEFzQMyaL","EVU","Standard nach Anzahl Stromzähler"
"rBCUbUrHQkcSHRil+kZRaXexaDpDLJUEX/Pl+UF","MSEQpHZVBVBIoQQjsFhPOZSOTFptDUT/oDfwPYo","J09B1541","J09B_J","fgfuYjlNTqr+tFAWaMY+SeWmbIHTVn+sUCRR+KB","Hagen","Altenhagen","31","58097","oayWQLRWdvdfHXXsazoQZVPZJeTHIlOqdhg+CDv","KSA","Standard nach Anzahl Stromzähler"
"pdIqtyZXwdfVZpHrWP+ariHrmZazE/ExgFXEzSI","DlTgmRRMSzfBgjJDfOgqUyJsoXQWUN/RbVMXSNQ","J09B1612","J09B_J","'+d+XaiXeCZVsCBQMUYXrwKxITNIGbY+jFvaYaZN","Hagen","Boele","11","58099","QVFAjSmaPIMe/ocZFicUIVth/ScQ/HVOXKmWfjw","EVU","Standard nach Anzahl Stromzähler"
"aBhhiTcPURylUsPPpLzxUfcAODWTeRnWJmHRBZH","KHZSIZXEShDWPTORpjcMgmcUUNvYyFTLssk/ZSw","J09B1612","J09B_J","NmmSNhrhjXyA/AdgXtIxjVSKkZokWkVcZ+WfJCq","Hagen","Boele","36","58093","Z/RzyVovZYBpFm/bUUpVjEzzleetpxbskQyRvxJ","EVU","Standard nach Anzahl Stromzähler"
"fgFEiOItsyRJySHR+KRhXTcb/BOk+REZc+rBSCG","oiXVSrTiqHLVfGvgzFqAsAwZDKFDXAelCxgOmYK","J09B6505","J09B","VrfCjUUADZSJMqkrWCQwXEX/+QTXDKosDWYuHYQ","Meinerzhagen","Meinerzhagen","32","58540","xYlDKUb+KWmmYYNiXQihSMPSPKlZEZAgxTRURDF","KSA","Standard nach Anzahl Stromzähler"
