HAUS,ANLAGE,ABLEINH,TOUR,ME_MA_ID,CITY1,CITY2,HOUSE_NUM1,POST_CODE1,EQUNR,ENTSCHEIDUNG,REGEL
"WbjMSmJRBHxRPxQnNWUqZgCReyAZ/zCdSXsRlwo","mrnB/S/eUVTZ++oGXPRYviaOEjSpNyYZFpcaIRc","J09D3011","J09D_J","bTLAyZPq/XlsOtZlaMVDcKRQEcXKa+BKWEyEEYE","Hagen","Hohenlimburg","45","58119","MZGPVeVhTlREVTWbqlOCQsbCpSRBtmNTLWiYhZs","EVU","Standard nach Anzahl Stromzähler"
"WopetMTZymrWfATEnMpddNZtOOSDVZRLYQoXRIq","odtVoN+bUsWUUVqWrmQTPSRyHVdFsxpXSYWCRLh","J09D1221","J09D_J","TFiUGvQTrBccilSTXFRTlL+R+JhAXBrRhgtqCwb","Hagen","Hohenlimburg","125","58119","lLRhOxkUrSIwzRzpENzzkmkpJzHZVaivEKjKRDE","KSA","Standard nach Anzahl Stromzähler"
"xzFQYuanrqaDpcBOnhsTfkjwTRMcThUUtjjEBWu","mCw+wsRRDXJedVYQfoxVCbErOJBpumvfvZfGAWY","J09D4011","J09D_L","VjFQWo+FAsHfXNtXvb/jUTaUMAicafzXYoTkYqW","Lüdenscheid","Lüdenscheid","51","58513","elyMsfQBpNybYkGzNYMKzw+lSjttTWSZRVbKQTE","KSA","Standard nach Anzahl Stromzähler"
"GrO/EFzoQfrkjQqIgindXsUCEcURCSNiXdVSSDA","USaQkFNXCvaEsHWgYFDvZXhTJFWMjA/cyWHdxVs","J09D4011","J09D_L","nbJ/skUYZkAHUUp+RrMxkHxTpjXxfURcJdVlW/m","Lüdenscheid","Brügge","6","58515","iuxnxNrtjLDrKvTHGbIrtXSQfFkPgZMMSbgMbDL","EVU","Standard nach Anzahl Stromzähler"
"aQfVxiXQYVUlrSSQqEuZrBZiTDumRZji/gZBCtK","YfXUvgvoDUeSoURTktpSJtXvgX+SBnLJsWQKGU+","J09D5475","J09D","VVJQEMpUmWzhoGzsiUU+DHhwcljdXYHBVwTLVNg","Halver","Oberbrügge","41","58553","XDarYOydZY+oXzlHsrOP+jcZLK+y/DEPZjXIrzP","EVU","Standard nach Anzahl Stromzähler"
"XxxuJSrVTygXkQVUeVZmwn+lUbpYEabYQkiVRVQ","QVZHVHxO+VisVLunSClST+rLmRWtywVQxUxUMDn","J09D6241","J09D","VHhWt/SPxXCfyDakSsUZHNRNxjPTxPoqLRifENS","Plettenberg","Holthausen","43","58840","qYkVoynTSrHRTTYFTFWpcIQc+XzQYxClJrSOboR","EVU","Standard nach Anzahl Stromzähler"
"WpBSgeVrZyajiVuQGTQHgS/hCJyTxFyWlZUY/XV","VyZQtTFSqSHSJ/RgTeOR+OZLSdPUsWTUeWCUeRp","J09D3013","J09D_J","KaBBjtOB/HWQOrsUxwzTyRftzllNxAbGUDlrted","Hagen","Hohenlimburg","4","58119","udVi/JVWZrFjKXThyBFUkXhYyyKgRWFHioRmWiq","EVU","Standard nach Anzahl Stromzähler"
"QEXtUL+iUO+CBrLeYyLGNJRSEFysRYkDXWTOprR","ivJmMJ+YVdojRSHcOgZwuQwXZolASlxxRJtCqKU","J09D3011","J09D_J","HfxkDStFpwnkUHWwlZBVmuFzvfRNTGLKvYXODQb","Hagen","Hohenlimburg","17","58119","idoqzmWAlATYYSxgyqVZzNaeBdWZUIOolUCIOVi","EVU","Standard nach Anzahl Stromzähler"
"yTQUwxwTyRXyvmXMWTpuZPJnGC+/PHZJbQBMTHf","YGLKxlowqXLWEMKIBegvPiTZKQXJrszuWkfVXGf","J09D3301","J09D_J","UQKJIZmQhnWzpxFSTaQt+NSQwQHFdOYFZ/yLXua","Hagen","Garenfeld","38","58099","XKdXSXRTWqmYrLFWaGQPZYBXypFgjtRnUbkZFiR","EVU","Standard nach Anzahl Stromzähler"
"/ZTCOBrunWiRXJrBEIYYlTRNCvRXmneAZ/UsTzF","hzKiilw/fKKmZSVzcFiSTkpY/QQwXZcqjOiPShY","J09D3301","J09D_J","rhXbzPWUsDDgXejQeTCOIiSl+opDLUbdpHYgWRp","Hagen","Garenfeld","39","58099","qQico/lsWovZPBQoyOElDNHUiuAanHITOIWDRUT","EVU","Standard nach Anzahl Stromzähler"
"nEXfsUZ/moTQBTXGGGMaNeBfuQcnE/vZeNJknPW","RUZCMZVJbwLGMSKB/TDLykt+SLDgXTiLxQPrDfn","J09D3011","J09D_J","mVMJpsMURDI+CtUXTTSPVUZRWCLeWXRbiWjzXMo","Hagen","Hohenlimburg","84","58119","BGjXLTJcYSz+iuvwvQiKYRMyWCmpZ/Q+Rn/nEwL","KSA","Standard nach Anzahl Stromzähler"
"XUbRjz/vOFMG+dwYcenRXAIQFoVvlDlhZTZeFY+","nVNQYsXfuKmdCYTcWSgXkigNyTJquxSTaHMRhT+","J09D6242","J09D","HEqESUqsCPSRJiSYmSdKYHlfNYHoRZpSNGqxpBk","Plettenberg","Holthausen","55","58840","bgOPvexwJFUWpaYDHecDSginqffeNXuaTZKZivV","EVU","Standard nach Anzahl Stromzähler"
"GWZTKKVSkNJCXPtVtSkTdHYrxyIkkuIWJWFfUTm","QFPRYYdiEtbGaST/JYQTnS/aMeo+/SoRZwFSjNY","J09D1221","J09D_J","OgQjxsTMOXWgLd+LTWYnUUJqHrfXGZwhTmXsRTm","Hagen","Nimmer","52","58119","oT+vYM/pXZeyVqWMCcnfYdERsXrPEbYRljrUYZl","EVU","Standard nach Anzahl Stromzähler"
"UkwmrijcgwRUZRFZUEplNIgtgDUcFDHUQJnSpJt","uXSeiQBVZJYEzNjnJUWyjSoBZUsnrBrUgRrMJTv","J09D7021","J09D","NYKIMWWSVYWipV/ZharWYMOjVamxSPXbZjSVYXP","Herdecke","Ende","165","58313","HIANKWQaUhgutrEeSlHyRARXQkZSMKwkZpPuWRb","EVU","Standard nach Anzahl Stromzähler"
"OliHByW+BGPPVmsQV/AkVarhsTnBiZelZskfgQW","YwlFSEEaQOdISTQuXhKqgvLnD/ZRYbVkSSRPYWZ","J09D3301","J09D_J","WtlISocEGk+oytoVWhiWoRRJqTLPzUauPzvK+ST","Hagen","Garenfeld","6","58099","vPDtUVxNF+VnGVDxFFhZhJUn/SjQVUqu/IwZhFz","KSA","Standard nach Anzahl Stromzähler"
"vwPizAnWUmsbwzIyMmpWMUEvnKHxPSO+SMDFcYx","XkLgPXXTfawauJqAOfZtIxSKzStUItiRWUCOiOl","J09D3301","J09D_J","omqXPEtYYczFicarGTSQRkapbTRRAXIyLcaXEWI","Hagen","Garenfeld","36","58099","GAaKZNhlTQkUfHZ/oAlJwETjJgB/YY+gDSSfFVI","KSA","Standard nach Anzahl Stromzähler"
"gQtZrIqfFhRodZnPvL+pNqWWPTvayGUYadYPjYI","toWMRhsEgxyXTcoaUtxSSRAYeoMrtURTk+PTJlo","J09D3012","J09D_J","wtRmU/VwribasuJVwptcCfSfvQVSMdhvIavLWMk","Hagen","Hohenlimburg","18","58119","dJg+/fMkQRSwNvqlNaigrjAw+STWXILTFXmPGfN","KSA","Standard nach Anzahl Stromzähler"
"rW/YymFUlgjUqyzZzUYanYtyUeWSbYNBGhHOKTA","BdSRvyhPyiYRQjUJefhTZEEQJtSQJVPwmnVCnWs","J09D3012","J09D_J","zOZmgkgPQDhYEexiMD/vgSBDVR+QPYiIdeUBDXV","Hagen","Hohenlimburg","18","58119","vMEw+ZzXaByQlfropxncJkfvzjbTkMSVgKDyJHH","EVU","Standard nach Anzahl Stromzähler"
"J+BQMrjbPTrSUQSAlYaUZTMQeVkr+ePYLLCCSyQ","YTF/JSpuSCrBvYrbPcdjVlzahUUbRkDFtiSHSaT","J09D7022","J09D","RTHVfTxdlDuQThtIUHUSZeGEhTnfYvVTnVC/EIc","Herdecke","Ende","63","58313","cNbosgFfUbsWZDSeSBQOSVMoEVaQyaZVHYUXTS+","KSA","Standard nach Anzahl Stromzähler"
"WQqbCWXITtHTs/FqqXYUKhrRpTZRXMEyTQUOMxb","jdZLMZLe+RQrGXE+fgTgwuXRRRCelJUWcvrnBCK","J09D3013","J09D_J","srLHqNWXmcJsEWPyXFgERRjkZccTKoYBSFeVJAW","Hagen","Hohenlimburg","25","58119","VZUcK+Nad/SAhgyMYNuFdbzWdEnWQXPMuuuMgUW","EVU","Standard nach Anzahl Stromzähler"
"aJADYYnTAWcHIYJOUPkEWSIfpXMjbGigeS/mTtX","aqEiBxvVIWWeVzdYzoWDpLSDrHAcRUlcGOURXQi","J09D7025","J09D","'+xsAQdxkKXxSbYjPfaamKyjxGJQVTSuKPrpiTdZ","Herdecke","Ende","74","58313","R+RxKwBBVUllSN/eWopQ/FYStlGOVocqlYNCEhC","KSA","Standard nach Anzahl Stromzähler"
"YRQDgRWwstWEqbOBnWnrAFqpAKGRnX/xsWoJxuh","lxaSQQPvKVUVDYgr+zRMmcZE+YXacVuPutfSJvV","J09D3301","J09D_J","FSfvfSEUSHXZkWqpEy/RfKVjXZBrvqRAfVQsILo","Hagen","Garenfeld","22","58099","bRkFrYhjTPTyPYengAm+pQpw+IvfqK+lnwvcTmH","KSA","Standard nach Anzahl Stromzähler"
"iIQHGStrQMMXuXgGw/RkDNoOyZ/ZO++llWMXaZy","SWXdfcliYSlASicXTRPFlhCSbTgdxwAHwmM/dWQ","J09D3011","J09D_J","WRTDWkEUkXwnjNJWuOTTYWahVgjvXqHXLpiRWIQ","Hagen","Hohenlimburg","27","58119","SQQyViJdZLMFyAUJHzbEDTdsXDHRwLgIsoUYSDQ","EVU","Standard nach Anzahl Stromzähler"
"ttoEWIOkTiZqnNZXipMhxKNQTbdcVQcUFt/PrFL","qrTLzSQRHZNSULxqmJIZwWbEoefZiXpTJ+tVuTY","J09D3301","J09D_J","rhZgtkvSIlTaVC/QnYFgaSyONCNSTbiJkSUhxyX","Hagen","Garenfeld","17","58099","cOWtQUeeVlfYLVAYUaDRxJL+TacyAyCoxhhjK/Y","KSA","Standard nach Anzahl Stromzähler"
"ogSnSaAQWuUHBtsIeARDRsepgujfaomiEIQbWRe","WNesUrBcT/tTbqOQsmJgsKYlNJfLkpWXPVXetnz","J09D4011","J09D_L","HgDnMgQWwxpHgjMXzYLzxUXeDYkQGzfATslcTJq","Lüdenscheid",,"20","58509","/cYoyOjzlwFNTWQ/RJZqXiqHTbrsZTBQXbLzVan","KSA","Standard nach Anzahl Stromzähler"
"ZTDKffWCTMTIMCzXrVp/XybtFeHZVhVcJSqybKX","BZEaXcB+GXalEUIEuuKqzDwTDRB/LTSOTOd+Zec","J09D3013","J09D_J","ZXXxUrSObHhxISVIhRVzv/ukyBwElk/VbVZeZbt","Hagen","Hohenlimburg","22","58119","qjROnY+grDIRSffkyPIVaYzIcntQAZqGjfSURpG","EVU","Standard nach Anzahl Stromzähler"
"mofuSbQGAi+ygVgxsQIyXZcWTxFTrQzRWUDVXNE","e/FzWWxyAYVVRAYwTBozAnbkVcKPHWfrUSSDLDO","J09D4011","J09D_L","aLTUGhNRZmuFUZVbBuRbtVHdOUXbeUZudJUdKUY","Lüdenscheid",,"2","58509","TOIVTUYKvcuKSjWYZhBkVwb/cWYrMlUatefdX+g","EVU","Standard nach Anzahl Stromzähler"
"SEUVVYSayMSadxQgSwQLQWfUWuTmJReWKGPXIYi","TvKVQYDbsMNCsUTbyxeHtGZTSRZpacGPSIsjFUk","J09D3301","J09D_J","ZMQVuMIVZasZuXTLfGaAaCfoitV+iVLWYQQtWGS","Hagen","Garenfeld","15","58099","DRphStsLlDuAegUsweYMZygTmAFdAMQDPMbsCwU","KSA","Standard nach Anzahl Stromzähler"
"fTDDiehFeZQCJAVGRUSAeZPt/gWoxhmedhSUYRD","HmAPNAJHDYUFTUfFbQYviNGkGbIOEhMshZLrfio","J09D3301","J09D_J","LlbRQBPSuuGjLbuDhCgNW+onvOwQ/bUcGAdqVbc","Hagen","Garenfeld","19","58099","Wf+yWOyqyBaNUXXJRGUOFYTQuDdYlP+BnuvkLZQ","EVU","Standard nach Anzahl Stromzähler"
"hfzuKwtLWcUYEm+oijbUQrquQTkgQkFNGOj/qXY","WUK/Uj/RUvLFfSGKYfbjXNHRKmxEzZSYWbxXgPA","J09D4011","J09D_L","yCsxlXlrBDdnaIkFXYjZbJcJQSLRSfEGuVeUPaD","Lüdenscheid","Winkhausen","14","58515","VoiWxqkxFVWIaqQwRPBVvZjKkdpuRNOJQMYXCZv","KSA","Standard nach Anzahl Stromzähler"
"zlbFSkWOMHtUIVHaTPzAPQTWRecyTeYRytlSjYv","HDJJQVRUpBUKPBEbeFtVRQXFhSUjGYNLADhx/WC","J09D4011","J09D_L","cYJsuh/DgAnNOSdOWWwcSOWAzkJPHhFZUGVLVV+","Lüdenscheid","Lüdenscheid","2","58513","IAyKnuxzYybRwlnn/VPkRkNSTTxXoznbqUB/ZpR","KSA","Standard nach Anzahl Stromzähler"
"SfWLFhVqdW/vcyXAWgkhnMZtflZVNTyhVYyrHHR","SShDGTVGEccLsalvUqEprhKYOJJwlznXuNBJjgc","J09D4011","J09D_L","rhgl+rxatNZhUQSb/AiFrOsBpRrCDJnvmL/RUlH","Lüdenscheid","Augustenthal","130","58513","hS++aQaTfMVXHsaPZWwHFUCHRBknjdVYTRIVMi+","EVU","Standard nach Anzahl Stromzähler"
"AhgCixuacwSWkQnVBLbSrUWHhOcE+mDveNHcHt+","QtXxYWBlxHEQRrcThbqYroHTKHNdxLhuPOELgQw","J09D3012","J09D_J","eqZSQMiwuCiTEBdhJSYLhlyhXkHNEcRbtVPsVmC","Hagen","Hohenlimburg","10","58119","zUkEqlodcZmKYFNRnShDFJGylGnWemotTyQEnyX","EVU","Standard nach Anzahl Stromzähler"
"mVQNbssuzWjblXxZSaTbLHQMYSuuSlwWKzVSues","eZOsgrT/xprEpAUOzWiNKmVXyqZvhAQBGtSVilo","J09D7022","J09D","HEzXuj/VCsQQadscQTzUOVbRhSpYmxHZpOJrDdV","Herdecke","Ende","110","58313","XzVUUkvYT+zSTSzVjMWLYcrsOVZoluZunZsVRWh","KSA","Standard nach Anzahl Stromzähler"
"M/ajYdRsZZeMRVQXNHF/UfVhSnqoOUXTnXTVnfP","WvCovvnzRbykBnTgYTqHTWSKAdBFQeEkkOARIaS","J09D4011","J09D_L","W/sqngIXbhZAtJv+jRWhOy/hReyHDZR/nB+cgYs","Lüdenscheid","Brügge","12","58515","VWTJmiUGSVxA/kQHQVlgSXrJseI/VUbmXpZYxnB","KSA","Standard nach Anzahl Stromzähler"
"/NnJitThgVkEveWdIRtYTewoXNZ/PTSTmnZbxLi","idfXOJaQAURJTPUq/SQfpbKOWZZBBHVl/nWzDTV","J09D6242","J09D","Iqq+QZOfWcGuDIQjDRTslZAgqwRmkPqTYAYpiJb","Plettenberg","Holthausen","25","58840","KZFXouKYZah/CkRWwxZdBxXSfUtrCLiwoCfE+JA","EVU","Standard nach Anzahl Stromzähler"
"YV/kKMYgQmubGoZClINCWKtWwflXEm/JzHWQZQZ","QT/ZJWRwMDTAD+XEEXEUAGhzrCjDVIMqnQLBUeW","J09D3301","J09D_J","OFfSnAHprOyYXRXXiZTrSTqVncPuIXRZXOZhw/s","Hagen","Garenfeld","1","58099","MxRyMbfkigaWJZEAUGsgghWzvPVvmrMoWjyaVQR","EVU","Standard nach Anzahl Stromzähler"
"GhsBaOpQSCThYWhwYLgbMpSGqriiYTlytqTPvOa","EzjVujVXTCZCVYSuXSYtMQalATRQZFYZh/qLfDQ","J09D1221","J09D_J","SYUqzuyzndAQQkUGKUTObdgUcpRsw/YbQrVVOYY","Hagen","Nimmer","1","58091","HNUKIZMnATipvzMOUrrSZ/dSQ/T/YpBBUWHlEcZ","EVU","Standard nach Anzahl Stromzähler"
"yfLoMzVWvdLmnprTWTNbtVWR/IjuhQNSYnWpUFR","xeUWyTvnt+cisSUiRJmaaJCzTUSelnbzYXcGKLJ","J09D3301","J09D_J","QLZLyjaTRemi+RzPWYBUaevAbWQZQwFoWNbGQJR","Hagen","Garenfeld","9","58099","EOylgryZXnVVYJXhGsGDwnCrPHZWSAp/tTXZrcZ","KSA","Standard nach Anzahl Stromzähler"
"RjFVWQloewiuUpdmlMSzQZwqamEnBTUpWlEoFLJ","BQRYlRMomWbLaUiQNaOYOoCDucQsTWlZYKWLuNE","J09D6244","J09D","DBDqHpUrtEJTTvCVoonYSSrZjaqXZubEQrQIVQV","Plettenberg","Holthausen","9","58840","dDUebTwoyPIgMQgVZyuqYPBGrbGUXB/gBT/lGMS","EVU","Standard nach Anzahl Stromzähler"
"sipEczDzGGAHmSVttRPTjwcIbtNiZrCVlARczrV","syQ+cfVRkunBLZPRlfzxWUwKDvCYDfSQKCrb+PZ","J09D5475","J09D","/YOTK/QVqdUjVRtgkXEzkGaMuZBUmGsgwRptvaP","Halver","Oberbrügge","40","58553","vC//iUZfwUDVxwZWkeblgDuVQbDRomfbXPrIUQU","EVU","Standard nach Anzahl Stromzähler"
"SiiSttSn/xeCdWwhfRJQFRkBWaATdeUrvwsaOPu","EafXmYFGDMWvABSgRiQSbYwAWI/eUgBlfbNVhGE","J09D7021","J09D","uZesIzSPpSIqSfzpLiQah+vSXDWEmSmNevL/OVb","Herdecke","Ende","99","58313","nt/ShNJgMPlpYfCVRDWIBkMZMWjWtA/atG/TYcQ","KSA","Standard nach Anzahl Stromzähler"
"KtWweCwJGXKmlnrXZZoGkVwqrLXHpAcfxdDQQj+","BYQR+TiXWcbhYDHVXxTcjnMfIiQgJayXmsWZVru","J09D3011","J09D_J","bxYaHkgpxCpXlpRjeFnUJbXLzWRnCBh+VIuoPvO","Hagen","Hohenlimburg","13","58119","vweQbTZqiVpRleVZJZ+tSiRLTWZux/B/fUTSUlV","EVU","Standard nach Anzahl Stromzähler"
"yTQUwxwTyRXyvmXMWTpuZPJnGC+/PHZJbQBMTHf","se+ZOQqZxRRoLUFRV+SCczsPPK/mlyJsgJbtUhx","J09D3301","J09D_J","/YOWZUZeNgWAVwtSXkzpUqiBFyWZlT/QYozXViK","Hagen","Garenfeld","38","58099","SrdCDkQXyaCaNSOevCRADlaMTtSiZHUXUZo/Kjr","EVU","Standard nach Anzahl Stromzähler"
"uM+ZrEhZDSAXPzZy/RLRSSeVVQZGcZCtsZqZoxk","zTsfEQKMWSZYeCHlFuQZRaDDukXSQ+a/NisUqGy","J09D4011","J09D_L","UrHDlUc+CqFQTNNNV/QKzYqfWVPbQ/WLfYRrSKy","Halver","Carthausen","1","58553","YNGWxlBFSbygEpGdTipRblYCTECwoSUYMfoqqtJ","KSA","Standard nach Anzahl Stromzähler"
"VLkiSZHbKLREATt/ZytItwKl/WuTjeeIR/Ntoxt","RfARSRCRZBZWYbUUWGWyUmVWdpKVDLYYXuBCfZl","J09D4011","J09D_L","JVDraofZZMpo+CFDX+CTsAqrSY/LGkimKMhqQTZ","Lüdenscheid","Augustenthal","79","58513","'+lbeSpRUSBbgNxhVgRpaU+OUuUukagfpeFSnTgN","KSA","Standard nach Anzahl Stromzähler"
"XUBL+RTSwWYZSyE+AHMeLZUOrUBVoPEmwhWHlYc","JeumuUELGAEQfwlRSZyfFwZmJUsnRGMLZSo/S+B","J09D3301","J09D_J","'+yBRbkNU+hqVTRMFyKoqidFjtQSjgZUEEzshGKm","Hagen","Garenfeld","3","58099","GERIUUUakePuzQRWqZbcpmesDoUSLQQRZvpTYRN","EVU","Standard nach Anzahl Stromzähler"
"sipEczDzGGAHmSVttRPTjwcIbtNiZrCVlARczrV","wzWyTTaUUFTfKcHGVYmOQBoWBZqMODDcTGEbwdX","J09D5475","J09D","ZMTLHeSPnfruAunS+TkTeAFPuY/udiZRUpSaXTc","Halver","Oberbrügge","40","58553","XbKqmCZufonKfCzzBRRN+JpSSVtrXPRRRRWNYUa","EVU","Standard nach Anzahl Stromzähler"
"VMtOSHLEU/JvAWTdSvyrgOfQPQVXoXSbVSTuYUH","VbXMTTyXRQGMQvuuWWAEIoKkGnesxghYSGjakmW","J09D4011","J09D_L","AgfxnhVzCSyQWekxoyJQVoSTuZdmsxYfHwGEmSa","Lüdenscheid","Lüdenscheid","20","58513","AWHXFjnRhNZcbsLQiZXYqz+/twEQYldSLBTKJTG","KSA","Standard nach Anzahl Stromzähler"
"XbNIiqCDRwiYQIHifXqHYmkmTybTZaTQKKxhVVG","tRxTVwHTYHtqjZrniOXYfXPBdTsKWZNQzSzaiWJ","J09D6243","J09D","CW+eVTMT/LTWQjOVutdjnoRjPr/xkiZOhLP/UlA","Plettenberg","Holthausen","7","58840","mSfKqQXrLATdx/mNwXNsGHriqePzRDTZCQWIVZl","KSA","Standard nach Anzahl Stromzähler"
"SYYURTIXQjgXApWVfAVQzFbmTQIRUOTtRpAuLBE","TqRhQ/dyjXTTRrazp/soRfwzKVRpoVkidNgRRFT","J09D1221","J09D_J","hlxGvqJR/YKnmQtXSxZlZAiVQsVVgsHVfOICGVc","Hagen","Nimmer","75","58119","qmsrNGwjztQ/UDqHFSrqUoaRQKojIZURKWYnCxx","KSA","Standard nach Anzahl Stromzähler"
"p+/USJSHuBGWScZnHT+dFmVALQaWZEHQZFnPTnV","NLutUBlJRCKqXPajzdcFpmTSESaiELGxZoQqRfu","J09D3301","J09D_J","iSgsrUZLkCpxxerbBQjy+XcZ+OTHVoadSImkJsp","Hagen","Garenfeld","9","58099","AmFGsTURjenAxyaYaQRk+wSEpiUYglsmqYeFwQL","EVU","Standard nach Anzahl Stromzähler"
"RjB+ODTYxQKYZzeQXUdiNXRKXXfFDbEtcgcViBp","fMKMSiTWrWSDEQdWNjXpMZORrNWQOB/ZySLymMX","J09D3011","J09D_J","ZMUUqQESnVoBjgSJdXTiaxnL+fVoKgZHYOxScXT","Hagen","Hohenlimburg","13","58119","cEKwtYoUFkKqgWNkTOHvxQeYeGweVKZHUwWERvO","KSA","Standard nach Anzahl Stromzähler"
"SCBNUNjSJGQdEyRXTkGfOvDXqTxcRhGGtVR/ORL","VSRuCBFqQ+sLKiFWqWKvZmVjRAfe/fmYRaYyzED","J09D4011","J09D_L","DdEuLKjSvgTXuJAryAYcfZaAHvroVkneXb+/VIY","Lüdenscheid","Winkhausen","8","58515","jgPlY+kinxW+cWRaUTPDZhaRDcFvDZdVOzJGZRg","KSA","Standard nach Anzahl Stromzähler"
"dXzgWIqviRiGB+bUXEsaWbdXmXXnSkxdwpHQLCE","HdAB+CbDWnCXHVQnRTItRoVsXFSbIkcRHCSHqHB","J09D4011","J09D_L","bxZYD+ftnrrockXYKTCdWqfISVFbtIOubiHiiYa","Lüdenscheid","Brügge","241","58515","USQxNMkenRZUNSv+oTjSwnYNRWpWvuaWUTGjgY/","KSA","Standard nach Anzahl Stromzähler"
"WMDhrlP+QbQDDMwUB/uIjIbcKjKgHRJQQRDVCHT","asVaUDt+XVYyrWvZfHukpplSfayQVlaYhZlhFCt","J09D4011","J09D_L","vIfGXzTbRqQKGrIISMGALsvWyBSElsKYLyzjxZe","Lüdenscheid",,"96","58513","KlCSyqdKsUPYWETkyqfsRTXFc/jmrCnYrJIfYID","EVU","Standard nach Anzahl Stromzähler"
"OpxZlpS+DkQVGprV+QwIIRAXYroWRDGLSUMsXvd","foMPWTOK/OXobIHJHcLMPAPMHg+XjCCmjHliWbk","J09D6243","J09D","RTJUdjdrodUSCdjcJckVgeVTeCXWvjRtLEaUJrX","Plettenberg","Holthausen","12","58840","UitSWDVnJTrEXGbuYE+gmSYLhzRB+QRcEMrwHaY","KSA","Standard nach Anzahl Stromzähler"
"WfaxzfTX+MbLWVVzbSi+JslqXkHNqPaESpURZBn","hqpLbcyzwTsgDoiXZ/JLcQURWuBjzeVvqZUYQaq","J09D3012","J09D_J","u+LNQcSOqmMjMyfytRUeoUFHQVFMAllGZZnyabm","Hagen","Hohenlimburg","34","58119","zSwYdObEXfxRSlVYxoRHkOQmpSXdVbynTjaDfPy","KSA","Standard nach Anzahl Stromzähler"
"YUSohbUVWlbitSsFFqIoTkswrTMWEaSBGUqBKaO","pkQRNbMZsIXIhUGauhALgI+CgRtLqtiGMpBhAF/","J09D5471","J09D","SYVkKYQZtFYZqiXgKJzOKAsuUJTC+OWclOB/AhV","Halver","Oberbrügge","9","58553","ssXqXNaZhzUXvT+YmnezKZp+ZPETRCv/SbxMC+p","KSA","Standard nach Anzahl Stromzähler"
"MPd+dSOeUTrdASlYEAmFpuRQOlbU+UecIRUZhRR","uXbcFYfWrXoIDqqVRhyvAgWvfoyGipZebGQZyiP","J09D4011","J09D_L","DBIXSTpXTXtfgQVeVowSZdlGfrNDxSwYAVESwYQ","Lüdenscheid",,"15","58513","oFfSAZ+TaBNhXezahYgrWEFqhlEQcjBDPVPTkyS","KSA","Standard nach Anzahl Stromzähler"
"NuhoYHDJ/RS+YbigSFW+xXZOIXUHyWBjSPVYURr","nyGePrb/YmSDBsWTYOLAvIjOFaUIiQIewMSHuvW","J09D4011","J09D_L","UZRwHCPw/VPUgOFylrLLjQVayUEPxzcCMvgSTda","Lüdenscheid","Brügge","7","58515","JSAMEKWTFlGuUNBSAoPiBcAEciQYcDh/EQZtKih","EVU","Standard nach Anzahl Stromzähler"
"SESiCwQMZPvUORbQsvio+gMXvrfndvhyhjRUoXa","DMoVxxJWJUTTR+NcABUHmfNSCkDktSbpaUugLAU","J09D3301","J09D_J","SOQTbvTdRsNdSSWpMgqDboqZoNnX+DwyEWcatUI","Hagen","Garenfeld","30","58099","SFYvDJGolFLLtzVdvzrkQiwOfDAWQWgffeviXtT","EVU","Standard nach Anzahl Stromzähler"
"CBxkWZWsJ/XVZMIWTGthTVINAhMYnneCSCgkcWO","QGJvLjREygcibVXWhrlZS+ADRbCxCuHXOJUsqhU","J09D3011","J09D_J","wRPQZ+f+JVrIabzRRsuBKPHjXCiyrZYsNzYSSUW","Hagen","Hohenlimburg","43","58119","StQevcqBWSQiQCOxnyFBMNROTICcIIZxTZHFRvq","EVU","Standard nach Anzahl Stromzähler"
"QKywVsIFqkUXRdyXQKAHdRSUCPaIiyTqcDrDY/z","YmKvUe+vDnQpRpDjTTJJd/WyUZJrZRwxUrntfNB","J09D6242","J09D","vjYDxsywFZQJCWglUWZCVSq+EZEeYTRTmZZYMDZ","Plettenberg","Holthausen","26","58840","QovAiZK//PILiQlaXnKcakaUTQbYKPXSXePBnIK","KSA","Standard nach Anzahl Stromzähler"
"'+jgdAjEsKkqUYRiiZZbzCytVWfUiFvdFRomdCTA","SWpeTYmYqPUptjHEmQgMZibR/IjQUFWFCZBttzN","J09D3301","J09D_J","qZ/tRtVaDqTcJgWwhCLZKBzaXXOlzxWu/KMy/aS","Hagen","Garenfeld","1","58099","QLjeJcXZexDE/YaQxSVESZJAmuFH/WXeqDJymxZ","EVU","Standard nach Anzahl Stromzähler"
"UznUSSuUQQZMfWAQPZZWxrRZxVTaYu+NngLvMzE","ZZoWKZWxgfXRPWYowpkvGleVVUrEJfST+HXwiSB","J09D3301","J09D_J","HgQFOdpGKLcRbIBYHTVQXEUmqSMwCVQNIvnkdyx","Hagen","Garenfeld","16","58099","T/nFQ+xxwFVqQRrrHoRudNwRFZc+G/dPeJSWtsV","KSA","Standard nach Anzahl Stromzähler"
"RjwUSPXciOWrZAUUWXRhzHJc/FhhDTvnNrBN/Sj","OgrNLfAZUoVVEwPrAFqjWcopeCpjXzLmuClZV+r","J09D4011","J09D_L","MSaWbXtlewLUuNxaLKaVLHLrbZNWoYvVcRbeiaZ","Lüdenscheid","Brüninghausen","30","58513","KUrIxRUMCfdtOh/vGwvPPISTRpKhawozdGKepxE","KSA","Standard nach Anzahl Stromzähler"
