HAUS,ANLAGE,ABLEINH,TOUR,ME_MA_ID,CITY1,CITY2,HOUSE_NUM1,POST_CODE1,EQUNR,ENTSCHEIDUNG,REGEL
"zT+StwkRZiUXYicWARWVvT++KOBKFFakzBYNYXS","cQDSjViSVundURTpdSBOuFwLRkYZAFZAZjUoJRU","J09A1701","J09A_J","wgrvhpREYTcvZlSUbFOsATQciovWlYHuXOAiRIe","Hagen","Vorhalle","54","58089","UUsGOTRvAlZFVYJerWSUvGRMZcHnUsPryQ+LhfH","KSA","Standard nach Anzahl Stromzähler"
"viFkqDrTmJYSVVbWOelPhSKN+ogiXCGSKVOxpjU","DJWqqcQncKLVeDoLoXVrQQh/Cvu/Y+WKiMvOQBT","J09A4011","J09A_L","GRdAh/Vl/WlpSKAUNWZVPrpxlWzqfUYxXJO+SXT","Lüdenscheid",,"21","58515","zQbJ/S/kjvEr+iE/tfkItVVdwWPXWRuASwb/asH","EVU","Standard nach Anzahl Stromzähler"
"VqAFXRkEYvqTMGUy/OiMQEAYVOWn+XlrlZKcRRL","DdlOtZWRMoSfloAYilqUVyMUQUnvxQTUVatcBgN","J09A4011","J09A_L","cRkXnTxIUtYPMxlr+CnUVXHkVVgYQaWnRWuhZpe","Lüdenscheid",,"5","58513","LiSfvkpQJdEYbqYZMtnmhvttKkKTJqvSSOYTnQp","EVU","Standard nach Anzahl Stromzähler"
"mOlWWSNiOEtOEjSoqfjUTJNSXPqMvMKuRRxiUIs","rQOqNZvlTS/lGTSSEEBQQYSWsTDGfmEV+TXO+fW","J09A1704","J09A_J","sDGgTUnKTajYRVTQGQCTDacAYUmFUMxvwzvwdXf","Hagen","Vorhalle","32","58089","XpSGgQQoTCWrHcuXNcmbPmKdpCOWlAPLkkJxXWW","EVU","Standard nach Anzahl Stromzähler"
"GVztdWSyxYihrqoSfWCWTlHOAxnwPf+yQTXYFPM","xLSnbEMvsUbZiXuQVMZ+UuCRZvpdZWE+xZthRV/","J09A1703","J09A_J","fMTTHWtnYQ/riPtFqyYjR/FFvZTCNYRFJtWhuIz","Hagen","Vorhalle","3","58089","SJwZAXglPbY/CzZIxEd/TRvl+xyPMqFkewYHosi","EVU","Standard nach Anzahl Stromzähler"
"QdATYGPSYmvcfONgvauECPqztVuZrQPVkXpuY/G","NwRwfSkWzzWWReYF+URf/MnAKNLmZIvMrBRNw/X","J09A1703","J09A_J","RZHgebgWSYhxhVkzoUHtFbXXXPsffvyZWdwngkI","Hagen","Vorhalle","38","58089","UXMKHBfT/UmTOAvUSllTYEuCTaWotQyENmlFL/v","KSA","Standard nach Anzahl Stromzähler"
"uaEmeUZIpLLaoSyLvcQC+jHoS/vTVqYekgWIjiT","/pCRTcksVhqKWd/WsXhTZQuGUUQRxYmgvqxxqUH","J09A5401","J09A","ICVGXLSlAYXOTGWmuvSqtTQUXAxQBznNfUSvmmi","Halver","Halver","4","58553","AEaHNtTTJqyi+dCXF+TEBgSDXJPzQtQjNoPRsHp","KSA","Standard nach Anzahl Stromzähler"
"EPCqzxXSLRJeYRmmAbVNgsqNJNXKnXFpAecvZJb","XjqzElUrZCVSRQdWHtewmGXXRn/RjWa/EYHmObX","J09A1611","J09A_J","moUwaqeqWnUfkhYaSaGNqjRcYWRflLKZCGAsE+Y","Hagen","Boele","76","58099","GXYVE/TAMXYqltUQiUepBVAFEBNtEGVYprSzdpR","KSA","Standard nach Anzahl Stromzähler"
"EuQdwVf/Oy+JvaJtVQyXFrjDKNpDQmTwYjCwPUA","RzWbDUR+rEWzrpCDFRgNUhLbrsmNuYzrQhcWDDr","J09A6102","J09A","oaJgLZWXmgQPUynPmnNzhdJSRnY//WysoJYyWxN","Neuenrade","Neuenrade","1","58809","BUmSRGmnvUtNZDqxlDChtQUDyDbxQTSXQZhvVbc","EVU","Standard nach Anzahl Stromzähler"
"ZhgGhrIZWCOIHWmsaQbSvcqlbAQpROLQSXloUvo","PnCTuXy+fo/xuhLTKZtvBQLbSzAZkURTIWKXSnG","J09A5403","J09A","/RzEPmJNccUjApcHwxVnpWxKQKQfLFsSBGdRTkx","Halver","Halver","16","58553","LZHNYUcaXXlSci+oWcUGUKTNBlwtzDehcDcTuYU","EVU","Standard nach Anzahl Stromzähler"
"QNpQRIPMXrqMn+vRksz/NIVJYjZttRTfjxZIKls","ovzZxEMjkLjQ/rJVPmXRsYuJYSPDByipNjhWzLr","J09A4011","J09A_L","XfVBrYeeSwXcK/S/VkZBPBvItGUunZoZuSQOeIe","Lüdenscheid",,"50","58515","h/GnWieIZsThSYHNREWruwSPUBYliEfURpjYaCu","KSA","Standard nach Anzahl Stromzähler"
"cXlNUxpgMfwWZWHVjFUkkdXAuywTKKTubzUUarS","hUgeWCqUPCYUU+SWEsfTvkkThWcTDUEkuSsZbYC","J09A1701","J09A_J","TRARphlknxsMxkFDpXSXSUhpLpNTvVQCSVXUjLp","Hagen","Vorhalle","4","58089","KSFjzZCCGAIbqgBz+HfnhkNMcYqkYYKMtTZJYeS","KSA","Standard nach Anzahl Stromzähler"
"nWlYvIxdSzQMgZSHyuAARTe+gRAYnXtgmWVLjYR","SughoYjTnMMWZUdpResVojiYNCBBhKESshXbZKX","J09A1701","J09A_J","uTKSCbHaZRVJHagiGXmUZHpARFXUeQQSWCGODit","Hagen","Vorhalle","25","58089","kYJfaVVYSSQSJRiYFXXX+JVPBZNAGoNcVQZHQfZ","EVU","Standard nach Anzahl Stromzähler"
"gSWzOVJlhULoUjuHaNxVXWxXBMQQaWyzbEFquxj","XDaSZeXXLpswbmri/GQmXipRaXpXOOtRRVlMwph","J09A6102","J09A","NRgY+sePEbFQUKVYaax+y+EqMW/MQ/wsiJpmxWW","Neuenrade","Neuenrade","6","58809","hlQsksdWbzaUVQFIjFPITSNOVkAEBGCTdMSNiVk","EVU","Standard nach Anzahl Stromzähler"
"IToDnRoztdanwRkCQjZkRwHruBmfQZeXPcEytJZ","jZmiwLFSxnojXUbWXJWrLtY+gOcRMaTOlRj/XMb","J09A1704","J09A_J","XxmwRZQMTQCbkbJ+OiNoey/RGUkrQdWivqZDQZP","Hagen","Vorhalle","29","58089","aVxKMAeRSUBWgtucSb+gmSSZUXUUXVtBgtQzUXh","EVU","Standard nach Anzahl Stromzähler"
"YYTjkwAHxLS+rIZtppTYMcgMBUaZZZJPSMTdlzE","BPRWTVsRQRYPLqVFjjRmVYdELWCMk/BKjIQUSgA","J09A1703","J09A_J","cRoYlZToQmkos+feuhjhpKxpmaQRRGVXnVd/UeL","Hagen","Vorhalle","15","58089","JxZkSrteYiXdSPUBKjQVzUuWWlFRtRvgUeyw/KH","EVU","Standard nach Anzahl Stromzähler"
"qUmZdNOXxERpt/yGUXwLqIvnnaDHef+rSRiIWqT","QZdUtXXtTCkNnmcMQsvQnyTkFRCIHbOEBP+pv/c","J09A6105","J09A","VvU+RXKmsmdQSRYqrjfbinmR+LHsHFSQZSTb+IT","Neuenrade","Neuenrade","31","58809","JDIBUSDgamtKaxjUTCohfzosCQVdBqwaQQQYAql","EVU","Standard nach Anzahl Stromzähler"
"MBjaXAIuKGTQYlSRRHWZAfXxCy/IUZUqv/XYkVd","BUzTHqoWWubrtLgUuMbDRlXXhrQOuZSnqgZoBaP","J09A4011","J09A_L","CpxRZRZClfMKPLvYcLFgzkAZkJC/k/oaVCOkGZR","Lüdenscheid",,"16","58515","riOqJTGYOQnAuWTyRQWzqJXSnWehZWBZplbRcWZ","KSA","Standard nach Anzahl Stromzähler"
"SawGZtDXQusjZcihAFnSRFpBLNFcRZSVQd/kXs+","YMJG/d+gkwaWRhvWlbMdVS+KVXDHMfFDVWpZzpy","J09A1701","J09A_J","E+pVdbMdRQdaiknaTZw+sscHVkqHScTxiXTBQTQ","Hagen","Vorhalle","20","58089","jBeKWiuZWGRUgYThsiXoilYBMImYsTiXQTAwAdp","EVU","Standard nach Anzahl Stromzähler"
"FT/drRrIRqdnOgBiBSDpUDSTny+CTXFTYsXTdYl","cTiGvWsZLIYVmtYIcQZeSRqSIFXSYHekKMnUoHp","J09A1704","J09A_J","XfVdXgXhLT+TX+vbQYVDdYzVQVuQKMlQWQBuVTk","Hagen","Vorhalle","103","58089","guW/EHgTGeaFrCpUPIVgCXqVzFYGTOuGOJoJihx","EVU","Standard nach Anzahl Stromzähler"
"YJl/SBYXmcuSRVGncOgGCxptJTBrXONxxQuVKcT","/YuMBZqfFVwZTPxqqY/WWeBIjdpLTlXgszZTpfH","J09A4011","J09A_L","TRAuxdbzX/D/ztJVhEqVTyoiojGdr+qmiV/ZJVn","Lüdenscheid",,"21","58513","UYzJlGzhbgsWVmzHcEJolUcmZPgGGxrShwRiaEr","EVU","Standard nach Anzahl Stromzähler"
"hIogykVfoaUe+AY+nmPZIpVlUqYWWXePmWUAWel","oXBesdtmTRlWZ/LslYWuBagd/cnwTt/UJAeKxRX","J09A1701","J09A_J","xQKZTQDsMpSXTSpwOVDpJeyRZZZGrxdbuubjear","Hagen","Vorhalle","6","58089","tvNOxRiQqeyfWgoVI+WiIMrBYYLARlpOiFFJSTQ","EVU","Standard nach Anzahl Stromzähler"
"gREZLjyRPUpaTDgjYjGvWFTEIOTZfSZsZbDsXEl","kFQPZn/SCIXSLWwnHZXOMPnTrGTHpAhCKpRZZTK","J09A1703","J09A_J","tNNBDRREkGofWaTaLWhyGQjkDCzmaBeSTYOQfwH","Hagen","Vorhalle","39","58089","QltCHtZFXfliCagsCTmN/KTIfcYy+tIlfWxyUdM","KSA","Standard nach Anzahl Stromzähler"
"uBXnfPZebgFEPBIPEjHTjVogS+yYPELTCuMruRg","JGzamebQnxZWiMTJJYHGyHhbYZeWeFZLmjPR+ij","J09A4011","J09A_L","NRhO/ijUSZKLcSNQgVe+aN+PlvGQMPPkPbEdynZ","Lüdenscheid","Brügge","178","58509","WKDJ/oRRxtMWTJukNDhUOSX+TINXlcbXkUTXrsh","EVU","Standard nach Anzahl Stromzähler"
"vSXPRBpVWheNoi/frsAqSZsPirYeHwaiFpMlwcT","XzS+gLWBtzQZNHlaGULKVGXtQ+fXTTWHfvckaVV","J09A4011","J09A_L","OWpGWqwNlVVdSUYHZjXjAdyQCng+QnwsckVMoiH","Lüdenscheid",,"4","58507","kOtqzHWbtVjMrpYiDgWgDXFlkuV/+WWDUUuTUJw","EVU","Standard nach Anzahl Stromzähler"
"PWAfVBLnAfuKGZLTTWMTFScOVJsPJXf/XJYwPiS","iYeKJMHLuAMrTHndrmGxXaEQIXxhSXCoqsasUXY","J09A6105","J09A","GRhWDqXho+PGBcW/jrIXQZqNSRUTQEggJBElGvK","Neuenrade","Neuenrade","35","58809","iX/a/RDYfnmnuNhXYuwyVIkbxofZxabjAxnjsZr","EVU","Standard nach Anzahl Stromzähler"
"JOKSi+BMFFqeCw+OIThtCLi/RGbeSlOjGUYapSm","bmpEXZCBTnSVVVqbKOka+fGTfdvOkXfNSiVrTCJ","J09A6101","J09A","YpmFO/ZiQlSMhCiKjX/EIwrpUsjKaeZnZawiXZT","Neuenrade","Neuenrade","41","58809","FpMIaUTvqkhtpQeqj+QeJYmIUdQURhybXqveUlk","KSA","Standard nach Anzahl Stromzähler"
"XfqvFIlLX+TgwjWJSsqUWRVEDfqVjpDSYRTPITC","VTYRTwMRRapouZwYWuHoPUpncqSVXOiOuKXumXD","J09A1701","J09A_J","NuplqxfSqW+WxyvkCTkHbNUoYFvlVFErQoXMRwb","Hagen","Vorhalle","8","58089","WQCa/jhVoQSqKNwgskvzIFzQfnPCMfmiwNDwyhJ","KSA","Standard nach Anzahl Stromzähler"
"CSQro+e/rMUcrBqKLVZlYNZQ/V+fjfEjQWC+GVd","ERTP/kILonOhqcjqlGcVtTcYPRgyRUdVhgZZEsv","J09A5016","J09A","cvOFvQYVKNuxGXqse+RYdkFOMueTIBhRbKR/ERZ","Altena","Altena","28","58762","vCzfqfZnDDKuqWYTsiTURgqZaoUbCbEpMWSFtGX","KSA","Standard nach Anzahl Stromzähler"
"ihG+TEWugPAcvIMsYwEgxruDnP/gJemTtegjYDk","tH+JELee/iQIUVqYpuVoQIteXVvtvwbwkXRs/lA","J09A6101","J09A","YOfXUQoYJXJUXqykIecPtUOHyVblFPS/GWrUQcY","Neuenrade","Neuenrade","67","58809","vnEpRoWUTQilZChUH/PBVW/tKgybXcFJjviZStK","KSA","Standard nach Anzahl Stromzähler"
"icMWL+WfiyM/sPCWTQfOTxlsZfVOnMTnRBDOXQY","QSHFXFSePvVRXrOgSZQMeUbA+ZUfzWmgdU/cDFo","J09A6105","J09A","UKPAWhUscqRgT+A+kSTXwXYXeZLJSmEHSeT/jdr","Neuenrade","Neuenrade","27","58809","vdXgYbq/UUTdBUmSUKJwRQqKRlPHTQfYq+TRvpz","KSA","Standard nach Anzahl Stromzähler"
"MMevFb+RksKoQnBlYWoWtTTKTo+K/qKkqlUfXWK","RjPTWZJZtwDbc/VFFOUFZiQBQXMSuyzoilSGXQj","J09A1704","J09A_J","XERkBeQXiWx+suqTUNV+iHHetUNTstuWpFbmFYM","Hagen","Vorhalle","22","58089","SKwZ+IryG/DBMMJNzhFciWQZZkziIVKguQjrFuB","EVU","Standard nach Anzahl Stromzähler"
"uYrTftAkGDZrXAiDAKLFNsMtCFIIksybYOKpnlN","VTxqydTOnVRlicSIzUXSHjVaSdmwyBvbQXzNzVh","J09A1702","J09A_J","wh+MbWhfdYWZMwHYUumoyUYjZWWLzgxSJPeIeVq","Hagen","Vorhalle","50","58089","SzkxuzXtebF/mowQmSYrqjREPuTTZxRYGgDZxOd","EVU","Standard nach Anzahl Stromzähler"
"pkZQgnpQtSvZtnhSXWQUuGSVnXbBBVenWiVVDDZ","GiBRWYyZxvPwSgDKatkiXXFYVXRyfvXwyMYAToy","J09A4011","J09A_L","mNqQCTpfsubYLOsvLVYdQJiTSbdzrQgqUyJvAuc","Lüdenscheid",,"68","58515","ZRRpcVcpzaTWzcQr/sLVwpoOHQlWUDR/VpVacMW","KSA","Standard nach Anzahl Stromzähler"
"MCQUhnoVShBT+wDmQUQIqHedPbbMvFKWVQBbDPW","BVPX+studyrLXpNTrYYxReXSYVVKJhUKYSLUjcH","J09A1704","J09A_J","'+lBfVxwSrDiVlyXTzLQCGyOxVJAiZRmUCJUZFYf","Hagen","Vorhalle","93","58089","aFjNAZxJbtwYaaXGRUgzYEgUSlZXQVWOfidFWnP","KSA","Standard nach Anzahl Stromzähler"
"sqYaaGLDyAVoLZSAdLEQWUGzRaVdyqGZkSOQZYV","UxpZfbT+VKfMsTHxikCXSVDERfohHnSCTZwzSTx","J09A5405","J09A","YOiSt/DVrGXRDEQDTUqe+q+XqV+xMssFJQGCLCw","Halver","Halver","18","58553","FxYcKxMmv+JUTQdBSnfyidPZHjYUyHPlvwjqEYs","EVU","Standard nach Anzahl Stromzähler"
"FiUQuduHmBCTlUDiHQZHU+B/xkVTzqkIkcRI/jL","niFQfEXWQUoX/SRKGoTgTVUOXoqZyQJXjHmY/XS","J09A1701","J09A_J","blAjDPN+PmkGoYxkFZNXsxZFRVVvVg/XXWLxWSM","Hagen","Vorhalle","12","58089","CpgaqWVKvANwiTyGHruYJWGQWgh+xNZBwrxZSZM","EVU","Standard nach Anzahl Stromzähler"
"uBXnfPZebgFEPBIPEjHTjVogS+yYPELTCuMruRg","BAQpHyMgFQMDUSkkoSaXOSTh+IfbMAZQIp/uDZG","J09A4011","J09A_L","hZUiDvDtuUkXSxRtTUReBPywsXCMeWTiShWVaDq","Lüdenscheid","Brügge","178","58509","BR/bmxTx/mYTsPEQChORHtBQXlwWczS+/DigJIZ","EVU","Standard nach Anzahl Stromzähler"
"VtmKembVhpqCagDXPgxwiFjUUNQvW+hCYZSfTtV","HyrquknNhqYcTcMCyVwRbyKZMUEh/FB/qWoWRTv","J09A5017","J09A","VcwCRiQTfZCmQBXVZHMicPRmO/PlsQHReHEPSVW","Altena","Altena","24","58762","Z+aVRyVPxBjyJjZdpuqALXMjVoMLZxvbSXpbYwr","EVU","Standard nach Anzahl Stromzähler"
"oINItYGpgzynvsiJIo+rSMnZgxQbBpZkCUOwZZb","ecroKwcpOADKoOMejUZDdiQtgaOibUNKVYBLHVJ","J09A4011","J09A_L","cRuHYzUEkBV+RiViZmHZUARq/mgcDApcssfdYOV","Lüdenscheid","Brügge","5","58515","VvYRNMuRZUZyGmSfiJcwTLCIVuWEVIDtnMedXdR","KSA","Standard nach Anzahl Stromzähler"
"hIogykVfoaUe+AY+nmPZIpVlUqYWWXePmWUAWel","KOGVAWQbCLSKU/UsgTugRRbgSNtTZdypR/QEFSR","J09A1701","J09A_J","HWvgjVRUyCdURHyczPVTkIPILkUGV/ZoODUrkRV","Hagen","Vorhalle","6","58089","QMZrPQHTuRYKxxiWnGWKpdPYZXSDcmOelUlQOXW","EVU","Standard nach Anzahl Stromzähler"
"dhGeGmAmXIYVAkyKJMGRM+iZOFobV+SsQIQ/hYV","qVNwiKYCQgQUHcyRUpXuVC+xeqCZaESzjPRlJdQ","J09A1702","J09A_J","MIQVIbDXmiGeZhWfatdOfPGIhVe+FATQQMDTnyT","Hagen","Vorhalle","15","58089","FxIHaUQPXAYsbpIPCN+QSlPvZTVCIXWweQIFdAH","KSA","Standard nach Anzahl Stromzähler"
"cXlNUxpgMfwWZWHVjFUkkdXAuywTKKTubzUUarS","leqZulUe+bSyVRBzSXGQVVFTcHV//diQMBD+YEc","J09A1701","J09A_J","COtOFcREpTQ/LLDKDqFODfDStVYShrpqOdubJVB","Hagen","Vorhalle","4","58089","XSUT/yRLodDttqgRVPcrKMHRtYuqRRSZmHSwkwz","KSA","Standard nach Anzahl Stromzähler"
"ZwZYKWMgbPYzWgZuSJssCqyiOfYPQ/wUSRQTQUN","hSFBq+/HSUUyRDDzddFRUErQLNCEWXUipaTKhw/","J09A1702","J09A_J","OX+souWLLgOqXjZOvji/zehlQIGHgxDK+KiTmLE","Hagen","Vorhalle","48","58089","cXKvVHVZx+R/ikh+VkgQU+/GVQ/pKFWHRps+UXb","EVU","Standard nach Anzahl Stromzähler"
"LVEQTRTRuQGUOBRU+DbeLpoqpaoo/PeNDTYRtDm","tQXYbywgYtWlJSslHPTiTJgvCrSfvppURNhxYZU","J09A5403","J09A","BfDQYZTblaEaPSbhZWgtHBZPU+/sKRsXEEQaQ/w","Halver","Halver","41","58553","rcBAQPNsb/aBzDlZTPXXHYZgzWdTGGfSqsVDKhv","EVU","Standard nach Anzahl Stromzähler"
"XFQ+ALHwS+DotfXZZJQcMIUtlmUkUPXIXPTDSSJ","UZafZirBSBIeMKUTevlBmdtRiSqDYfavZItOVJV","J09A5016","J09A","NvBrr/BVm/eLkQRaFiug+tWDQQXOR+nzY/qzGZo","Altena","Altena","46","58762","zOADpWTDSBpOZgUUOfUDTXFIxeSJkaQbawHYviT","EVU","Standard nach Anzahl Stromzähler"
"djNfrQTkLmhUGXkkGZVSljAUQEMwMsJjnZFZdHC","jyGOsd/oN/vfbjDqTUKMefksjuWJxMdVsy+cD/u","J09A1701","J09A_J","BDDxwfprrUgtyHSegQMnXw/mDpgaMQTJzGOWfuu","Hagen","Vorhalle","19","58089","hlfZXnchEcpUhURTCyCFQBPNdSoWQqsZZWIWavX","EVU","Standard nach Anzahl Stromzähler"
"VSJCWA/X/UUUPaUpQXvQfYUYoeYYgk/LECrvDVV","LryrrrTbsrQJaWTwrarRwLcRCnzUQEWRtZt+GhD","J09A6102","J09A","NvCEdDgYpJhsbdGMmSEZstJKVSGdanKyvDVWvHO","Neuenrade","Neuenrade","51","58809","cWdbxcv+ozYtIFt/Q+QZHGjFTTRrXvfaohqMQpJ","EVU","Standard nach Anzahl Stromzähler"
"gfAWSZLXOpjCCXipxlAKRwEpJjcxGF/OhcMloCQ","RkWQTgBVMKHXYSkVrKRT/attGsQU+CRUAYTjGqZ","J09A6103","J09A","E+zteAoPNawkqfV/UHRwKOaWhbxZZKVqSd/OuCR","Neuenrade","Neuenrade","18","58809","IE+bb+GVqBGzJJ+MRQwKQ/YvVWAXuOYTDtXxPUH","EVU","Standard nach Anzahl Stromzähler"
"zUmbWvyfYyMBYQMzRSTJSDWJR+lDVgZHgQbdi/x","YYLqSZWA/xqReXFMpXRITT+liVAIaqSSgm/vnhI","J09A5404","J09A","pJtWfDMfCGZVOiOSVgqkRpXvXRpfOVPTRxJPtBD","Halver","Halver","26","58553","iZXhYQYPWccRqCgGnkVYIJSUGpHttzlQnYpSBby","KSA","Standard nach Anzahl Stromzähler"
"gZVFSyTYEcLVrezV/tXQVm+PRDl//rQstmSfALr","oc/SYxfYPTBWnHMUD/oKcFrYaIclpRtzQzhJJbu","J09A5403","J09A","RQJtiZ/unZjIv/t+qYmsYTDoRTifZQVqUiWTugW","Halver","Halver","84","58553","VtfVVUiDHWZVSvYUpGsqATwNDYt/Xto+lpRGEbo","EVU","Standard nach Anzahl Stromzähler"
"wZfTnQKVRKVGvWhYWoUekaWANdiTNlCrPSftWgB","KFQjQ+aegVgmpnlMVYEFnDfvEJxUSRITfYEDbAg","J09A1704","J09A_J","'+lMXUPjKRScJYBDIHbghFYHwKZTBFnHTvTBhdvo","Hagen","Vorhalle","9","58089","YBXWIWeLTjU+aWkJGmGQJQd+vDOOpSgGAXgANan","EVU","Standard nach Anzahl Stromzähler"
"pg/NM/XiadovNQtkdYWZECqRYwOhJdBMftytkqg","Tr/dXvf/PgkQdPQGZpJbeCYmYQZFZzqpWCHWoBk","J09A1703","J09A_J","WXeTqhnGxOCCQdZyUYrNcDlMMUNrjqppKJmTXvY","Hagen","Vorhalle","12","58089","PTAYjmcKivQZxnkvHtkuDZPEZoRxyYrvPHPSIOo","EVU","Standard nach Anzahl Stromzähler"
"KzBbvUCfXcoHrRVcnJaCqh/TLCGTjsXcrWiDHrU","iI+OfApxUVpWoiTTQCuThrTYungVXOjKbiQVkUY","J09A1703","J09A_J","GRomXRnaSvRtcYptiZegrpXiRrUTWLN/w/DvwSR","Hagen","Vorhalle","18","58089","CLRGJYQhYBoJQUzCUIckkBoEmqMAWvdQoQJRraS","EVU","Standard nach Anzahl Stromzähler"
"rBDYZvervQYXnYTSXr/OyLUXQnZHRFMuHiYiXSi","fROJdfvjyZaXmJlJqVSlZXFvuuJTrZZKQvBxlUA","J09A4011","J09A_L","RrRiuqH+JKvrSbKwD+KcMslqsmhaOMmJHosdYfm","Lüdenscheid",,"21","58515","qru+bgMoUlVpkahUewQnXrcrdkoYbROICQ/rLT/","KSA","Standard nach Anzahl Stromzähler"
"HFXhEVSUxRTRfhTcKWRLVrVISpCthDusUwDhBWY","/ZXYlBOXPkuNnaNYZ+iXTSPmretR/XaQGT/IZGi","J09A5405","J09A","whMJZvYVbHTdnh/bYVndwcYTKVbhESSqVdkiBwN","Halver","Halver","80","58553","IqGbCyBIjES+xQCLczQu/SNrkUhiyjWjXSOK+MT","KSA","Standard nach Anzahl Stromzähler"
"c+SRYcCJvAUSrhIHzIWHXKjYUQaPVlkFrDflQGG","TWBTcIKZQfatcOHoKaxgAIsZARWgtedAUlCdwNi","J09A1702","J09A_J","ZhiYNYU/JLRwuLsPlWklSbwdGyyxpoFPRWEPfGC","Hagen","Vorhalle","7","58089","GSearnSCGKOEqYJqKKmTZzEgxBeonvsVYrIQrRZ","EVU","Standard nach Anzahl Stromzähler"
"AAULRuZY+QUTLZYTPNMHnpXdBWfEoQQtUfhcRnI","cApCEVvSEACnuZJqgVSWJYEsrRbCdIfTDWxZIPQ","J09A5401","J09A","/unqpactZTBXUbxmwvVQGTdRSpRVuTiAtfUVVDt","Halver","Halver","1","58553","ozgpkInQoNNUXVfgoBQYFtLmUNQkWRcvyOsUyeY","KSA","Standard nach Anzahl Stromzähler"
"CfJyECzXLRMfGbYeXSdjlvQn/YJXHpPPHpfQXLr","VBVBYRTkUPZgFvWLOiI/BeOufanUyckZceZGQgo","J09A1703","J09A_J","GuUojusVRGh+TmEtTZWTxQwZkxgtrWEUXSMZkZO","Hagen","Vorhalle","24","58089","XdGrTBBRnNgGuwK/ShdlnmUwQcnZAfngkLSUQvh","KSA","Standard nach Anzahl Stromzähler"
"mpcOUzWahZvYggpxtZEEDyFPUUvSwerWQgvZFjS","WMGUUKfcT+DWVQwkQy/VVZSwegSLVsle+TPXXxk","J09A1704","J09A_J","Vd/uwDEFljEAqRhfHhWXLJr+yPYdpWUf+F+mauJ","Hagen","Vorhalle","6","58089","uDXBueJvneqQKqd/qUNrcWUyQbEWLlaOVm/PIVg","EVU","Standard nach Anzahl Stromzähler"
"OkREk/XNO/gNrfGOCVNOUWbdSe+QOzfyiYqWSqr","ewVn+S+teQLtLQhvEVnMRmvgiOEEnXXnQrkWROH","J09A4011","J09A_L","FkWvINrlQUSIlB/zyyYwEpANHfQJXVWQcTjWSl+","Lüdenscheid",,"9","58515","AJKwgsTapDzrEnDAvsbE/WekWIAXjWMYdc+HViY","KSA","Standard nach Anzahl Stromzähler"
"ZCXRDTZtQBtAfljVWIZ+GMTVvXXjSKUBd/YQStS","PZ+FXMEumTDHnlHhtQaSgdzQrPSSWdX/vZKhiTV","J09A1701","J09A_J","zCNvDzYZgsASBDPvSzuAXcDDYVIPikfUOnUNyPZ","Hagen","Vorhalle","1","58089","LRPvVcfzvZmae+HYorvdacFMSQSyuY/PKsSSRrk","KSA","Standard nach Anzahl Stromzähler"
"d+MFDDWNKVhXhoFfChNUdhlTSxsrpMuSZeWuKOR","MSWbA+LQmYcfIJYSZlLVrLzUWaSyhXKp+nGgUIV","J09A5011","J09A","NvFeZLBntxYOrrNdURlNxJXPKnVtbvPYRQYUS+j","Altena","Altena","48","58762","SIrdOVWBnxbByTrgLYagXDQTUTYUfbUzmSrSXmY","EVU","Standard nach Anzahl Stromzähler"
"WvWbNOdSFZVwpcjWSkUDNEEfAXlynjXxogMrPZ+","YaxJjuRcIRYhEggHLdTSVuKSTUqSdWXHCTbUKqy","J09A1704","J09A_J","o+rHjZaKDWSbNvKJVnRXDulucPQhlCCiZUolUpX","Hagen","Vorhalle","3","58089","AwCGUfbTraRCOrXuZDKsQPtuRWjZZKQtRGZeXZV","EVU","Standard nach Anzahl Stromzähler"
"IVQhRsOXBW/PfRjYQFZWGHXMbFzvrEbpbSYq/OM","VSQxJ+VLXT/SgYfHMCQHdPYbsgLUgIECCQnqHeO","J09A1701","J09A_J","toPhfZTIklfvAsbTskxfXpUFzwwJFaGXFvmjWQJ","Hagen","Vorhalle","33","58089","fWtRUrKDTyy+crdaPBPKYBKZhzdCFnUTCPIZU+a","EVU","Standard nach Anzahl Stromzähler"
"jLZJD/GBP+FgUUWCjoEygVtVRkIFyWkzElRLZtd","kNxnZfSMXNXUJcZTnqQXXhckmbCiMZazFYKxglR","J09A5406","J09A","VdAePRNSXpDfZrWAgNWwNbWvkLjfAqHgNTVRNGF","Halver","Halver","2","58553","yUsgREQWCryYysDyoRMSqPDRXUawKfXgYHSpRWW","KSA","Standard nach Anzahl Stromzähler"
"mZWbdWVYAdUcSmpBTYUwsxQGDSKOpmlIZgLULqv","ATXRTHUJbWeRj/bQSo+dpGOIEkmFHvvVeTyyGQ+","J09A1704","J09A_J","PCfVtmZMoexrszQRpsbjVfPPfBcQpsgsnudQYCq","Hagen","Vorhalle","1","58089","avxZ+xXWeaOaHyFEYaYblyNCRGdaNLj/WRWNzWT","EVU","Standard nach Anzahl Stromzähler"
"nZQXfQnWXROBZBKSHbcQSWnHkKwTWjeXafMZMok","e+bbHXJwnokUUmTSYTJJgYTDTxaDWkXyzXJICNy","J09A1702","J09A_J","SVUiVZUgVQSIGEsXZSSVWtgWAXIHJlrlROx/Ack","Hagen","Vorhalle","45","58089","QjWJRleKSKVSaY+VVSNoxeZqsr/HvDYHaZmWRSw","KSA","Standard nach Anzahl Stromzähler"
